file_path,label
huge_collated_dataset/happy/27ed0267bf.wav,happy
huge_collated_dataset/neutral/neutral_9_6_75_vesus.wav,neutral
huge_collated_dataset/sad/sad_2_5_99_vesus.wav,sad
huge_collated_dataset/happy/happy_1_2_134_vesus.wav,happy
huge_collated_dataset/sad/sad_1_5_247_vesus.wav,sad
huge_collated_dataset/neutral/neutral_4_0_18_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_9_6_173_vesus.wav,neutral
huge_collated_dataset/fear/fear_0_2_75_vesus.wav,fear
huge_collated_dataset/neutral/neutral_8_1_30_vesus.wav,neutral
huge_collated_dataset/happy/happy_5_2_43_vesus.wav,happy
huge_collated_dataset/fear/fear_7_2_238_vesus.wav,fear
huge_collated_dataset/fear/f656453b0f.wav,fear
huge_collated_dataset/neutral/neutral_1_3_206_vesus.wav,neutral
huge_collated_dataset/sad/sad_7_5_82_vesus.wav,sad
huge_collated_dataset/happy/happy_8_4_71_vesus.wav,happy
huge_collated_dataset/happy/happy_3_0_213_vesus.wav,happy
huge_collated_dataset/fear/fear_0_2_129_vesus.wav,fear
huge_collated_dataset/fear/fear_0_2_70_vesus.wav,fear
huge_collated_dataset/neutral/neutral_5_5_74_vesus.wav,neutral
huge_collated_dataset/happy/happy_4_4_219_vesus.wav,happy
huge_collated_dataset/happy/happy_9_2_40_vesus.wav,happy
huge_collated_dataset/happy/94fcc172b3.wav,happy
huge_collated_dataset/angry/angry_5_0_244_vesus.wav,angry
huge_collated_dataset/neutral/neutral_2_3_178_vesus.wav,neutral
huge_collated_dataset/fear/fear_ravdess1244.wav,fear
huge_collated_dataset/neutral/neutral_0_3_21_vesus.wav,neutral
huge_collated_dataset/angry/183e338be1.wav,angry
huge_collated_dataset/sad/sad_3_1_111_vesus.wav,sad
huge_collated_dataset/fear/3aa7c7b6a7.wav,fear
huge_collated_dataset/neutral/neutral_9_6_178_vesus.wav,neutral
huge_collated_dataset/fear/37b9ec83af.wav,fear
huge_collated_dataset/neutral/neutral_1_3_198_vesus.wav,neutral
huge_collated_dataset/sad/sad_2_5_20_vesus.wav,sad
huge_collated_dataset/neutral/neutral_9_6_152_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_4_0_29_vesus.wav,neutral
huge_collated_dataset/happy/happy_3_0_181_vesus.wav,happy
huge_collated_dataset/fear/aa994c000e.wav,fear
huge_collated_dataset/sad/sad_0_1_130_vesus.wav,sad
huge_collated_dataset/fear/fear_0_2_155_vesus.wav,fear
huge_collated_dataset/angry/angry_5_0_216_vesus.wav,angry
huge_collated_dataset/fear/cc1dd493f5.wav,fear
huge_collated_dataset/fear/fear_4_3_223_vesus.wav,fear
huge_collated_dataset/neutral/neutral_3_3_138_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_7_1_42_vesus.wav,neutral
huge_collated_dataset/fear/fear_1_1_76_vesus.wav,fear
huge_collated_dataset/happy/happy_1_2_40_vesus.wav,happy
huge_collated_dataset/sad/sad_0_1_162_vesus.wav,sad
huge_collated_dataset/fear/a75eb7a9da.wav,fear
huge_collated_dataset/fear/ff00dfa552.wav,fear
huge_collated_dataset/fear/fear_0_2_209_vesus.wav,fear
huge_collated_dataset/neutral/neutral_2_3_148_vesus.wav,neutral
huge_collated_dataset/sad/sad_5_4_26_vesus.wav,sad
huge_collated_dataset/happy/happy_3_0_94_vesus.wav,happy
huge_collated_dataset/neutral/neutral_8_1_204_vesus.wav,neutral
huge_collated_dataset/sad/sad_2_5_114_vesus.wav,sad
huge_collated_dataset/fear/fear_0_2_34_vesus.wav,fear
huge_collated_dataset/sad/5c2eff7137.wav,sad
huge_collated_dataset/sad/f9f5fe20cc.wav,sad
huge_collated_dataset/happy/happy_3_0_122_vesus.wav,happy
huge_collated_dataset/angry/angry_4_1_76_vesus.wav,angry
huge_collated_dataset/neutral/neutral_5_5_206_vesus.wav,neutral
huge_collated_dataset/fear/da7387eacf.wav,fear
huge_collated_dataset/angry/63863d3d93.wav,angry
huge_collated_dataset/sad/sad_5_4_50_vesus.wav,sad
huge_collated_dataset/neutral/neutral_5_5_104_vesus.wav,neutral
huge_collated_dataset/sad/sad_9_4_160_vesus.wav,sad
huge_collated_dataset/neutral/neutral_7_1_47_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_0_3_187_vesus.wav,neutral
huge_collated_dataset/happy/4c80628ad5.wav,happy
huge_collated_dataset/happy/happy_9_2_91_vesus.wav,happy
huge_collated_dataset/happy/happy_5_2_199_vesus.wav,happy
huge_collated_dataset/neutral/neutral_7_1_183_vesus.wav,neutral
huge_collated_dataset/fear/f0ab787fe0.wav,fear
huge_collated_dataset/happy/happy_6_4_24_vesus.wav,happy
huge_collated_dataset/angry/angry_6_6_37_vesus.wav,angry
huge_collated_dataset/angry/angry_2_0_206_vesus.wav,angry
huge_collated_dataset/angry/angry_2_0_155_vesus.wav,angry
huge_collated_dataset/sad/sad_3_1_199_vesus.wav,sad
huge_collated_dataset/sad/sad_5_4_112_vesus.wav,sad
huge_collated_dataset/sad/sad_4_5_109_vesus.wav,sad
huge_collated_dataset/angry/angry_7_6_115_vesus.wav,angry
huge_collated_dataset/sad/sad_8_5_227_vesus.wav,sad
huge_collated_dataset/fear/fear_0_2_121_vesus.wav,fear
huge_collated_dataset/neutral/neutral_8_1_185_vesus.wav,neutral
huge_collated_dataset/fear/fear_tess1813.wav,fear
huge_collated_dataset/happy/happy_7_4_216_vesus.wav,happy
huge_collated_dataset/fear/02b4ed70ba.wav,fear
huge_collated_dataset/neutral/neutral_8_1_177_vesus.wav,neutral
huge_collated_dataset/happy/happy_6_4_28_vesus.wav,happy
huge_collated_dataset/angry/a6ef139ebc.wav,angry
huge_collated_dataset/fear/fear_5_3_161_vesus.wav,fear
huge_collated_dataset/fear/fear_2_1_74_vesus.wav,fear
huge_collated_dataset/happy/happy_4_4_43_vesus.wav,happy
huge_collated_dataset/sad/76b2646660.wav,sad
huge_collated_dataset/sad/sad_1_5_112_vesus.wav,sad
huge_collated_dataset/happy/happy_0_0_92_vesus.wav,happy
huge_collated_dataset/fear/fear_7_2_161_vesus.wav,fear
huge_collated_dataset/angry/angry_4_1_155_vesus.wav,angry
huge_collated_dataset/fear/e15d2d9d73.wav,fear
huge_collated_dataset/fear/fear_tess14.wav,fear
huge_collated_dataset/fear/fear_tess1979.wav,fear
huge_collated_dataset/sad/sad_3_1_70_vesus.wav,sad
huge_collated_dataset/sad/sad_3_1_3_vesus.wav,sad
huge_collated_dataset/neutral/neutral_8_1_96_vesus.wav,neutral
huge_collated_dataset/happy/happy_4_4_45_vesus.wav,happy
huge_collated_dataset/angry/angry_2_0_126_vesus.wav,angry
huge_collated_dataset/angry/19e4a96d9d.wav,angry
huge_collated_dataset/neutral/neutral_7_1_157_vesus.wav,neutral
huge_collated_dataset/happy/happy_0_0_135_vesus.wav,happy
huge_collated_dataset/fear/fear_1_1_227_vesus.wav,fear
huge_collated_dataset/fear/fear_2_1_28_vesus.wav,fear
huge_collated_dataset/neutral/neutral_7_1_206_vesus.wav,neutral
huge_collated_dataset/happy/happy_4_4_191_vesus.wav,happy
huge_collated_dataset/neutral/neutral_8_1_79_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_2_3_65_vesus.wav,neutral
huge_collated_dataset/happy/happy_6_4_91_vesus.wav,happy
huge_collated_dataset/angry/angry_3_4_140_vesus.wav,angry
huge_collated_dataset/happy/happy_9_2_49_vesus.wav,happy
huge_collated_dataset/angry/angry_3_4_185_vesus.wav,angry
huge_collated_dataset/sad/sad_2_5_108_vesus.wav,sad
huge_collated_dataset/sad/sad_3_1_205_vesus.wav,sad
huge_collated_dataset/sad/sad_5_4_2_vesus.wav,sad
huge_collated_dataset/neutral/neutral_9_6_17_vesus.wav,neutral
huge_collated_dataset/fear/fear_1_1_40_vesus.wav,fear
huge_collated_dataset/neutral/neutral_5_5_57_vesus.wav,neutral
huge_collated_dataset/angry/ddc7a5691e.wav,angry
huge_collated_dataset/fear/fear_7_2_82_vesus.wav,fear
huge_collated_dataset/neutral/neutral_3_3_114_vesus.wav,neutral
huge_collated_dataset/angry/191ac599ce.wav,angry
huge_collated_dataset/happy/happy_4_4_116_vesus.wav,happy
huge_collated_dataset/happy/happy_3_0_178_vesus.wav,happy
huge_collated_dataset/sad/sad_8_5_62_vesus.wav,sad
huge_collated_dataset/sad/sad_0_1_93_vesus.wav,sad
huge_collated_dataset/sad/sad_0_1_195_vesus.wav,sad
huge_collated_dataset/angry/angry_2_0_55_vesus.wav,angry
huge_collated_dataset/neutral/neutral_1_3_108_vesus.wav,neutral
huge_collated_dataset/fear/be8583439b.wav,fear
huge_collated_dataset/neutral/d9088d7e92.wav,neutral
huge_collated_dataset/happy/happy_2_2_156_vesus.wav,happy
huge_collated_dataset/happy/happy_1_2_220_vesus.wav,happy
huge_collated_dataset/sad/sad_0_1_150_vesus.wav,sad
huge_collated_dataset/neutral/neutral_6_1_37_vesus.wav,neutral
huge_collated_dataset/fear/6343341ca8.wav,fear
huge_collated_dataset/neutral/neutral_1_3_86_vesus.wav,neutral
huge_collated_dataset/angry/angry_5_0_128_vesus.wav,angry
huge_collated_dataset/fear/fear_1_1_236_vesus.wav,fear
huge_collated_dataset/neutral/neutral_6_1_179_vesus.wav,neutral
huge_collated_dataset/happy/happy_1_2_170_vesus.wav,happy
huge_collated_dataset/fear/a5bcf65a6b.wav,fear
huge_collated_dataset/sad/sad_3_1_225_vesus.wav,sad
huge_collated_dataset/neutral/neutral_5_5_56_vesus.wav,neutral
huge_collated_dataset/fear/141bf23257.wav,fear
huge_collated_dataset/neutral/neutral_8_1_11_vesus.wav,neutral
huge_collated_dataset/fear/b90660ca53.wav,fear
huge_collated_dataset/fear/dbdc374cd9.wav,fear
huge_collated_dataset/neutral/neutral_9_6_112_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_6_1_49_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_7_1_209_vesus.wav,neutral
huge_collated_dataset/happy/happy_5_2_244_vesus.wav,happy
huge_collated_dataset/happy/937ad3cd1c.wav,happy
huge_collated_dataset/fear/07c25a832c.wav,fear
huge_collated_dataset/neutral/neutral_5_5_90_vesus.wav,neutral
huge_collated_dataset/fear/025d65c461.wav,fear
huge_collated_dataset/happy/happy_7_4_139_vesus.wav,happy
huge_collated_dataset/sad/sad_0_1_19_vesus.wav,sad
huge_collated_dataset/happy/happy_0_0_120_vesus.wav,happy
huge_collated_dataset/angry/angry_2_0_8_vesus.wav,angry
huge_collated_dataset/happy/happy_5_2_90_vesus.wav,happy
huge_collated_dataset/happy/happy_1_2_93_vesus.wav,happy
huge_collated_dataset/happy/happy_5_2_42_vesus.wav,happy
huge_collated_dataset/angry/2cd3ca5cb0.wav,angry
huge_collated_dataset/neutral/neutral_0_3_222_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_7_1_216_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_9_6_101_vesus.wav,neutral
huge_collated_dataset/angry/angry_2_0_13_vesus.wav,angry
huge_collated_dataset/fear/9db8cb1186.wav,fear
huge_collated_dataset/neutral/neutral_9_6_231_vesus.wav,neutral
huge_collated_dataset/sad/sad_3_1_160_vesus.wav,sad
huge_collated_dataset/neutral/neutral_6_1_102_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_6_1_215_vesus.wav,neutral
huge_collated_dataset/fear/e1e3aee4ff.wav,fear
huge_collated_dataset/happy/happy_6_4_130_vesus.wav,happy
huge_collated_dataset/happy/happy_1_2_92_vesus.wav,happy
huge_collated_dataset/angry/angry_7_6_229_vesus.wav,angry
huge_collated_dataset/neutral/neutral_2_3_193_vesus.wav,neutral
huge_collated_dataset/sad/sad_8_5_185_vesus.wav,sad
huge_collated_dataset/fear/bc4b8ef73e.wav,fear
huge_collated_dataset/fear/f86103a122.wav,fear
huge_collated_dataset/fear/574670ba95.wav,fear
huge_collated_dataset/angry/angry_1_0_110_vesus.wav,angry
huge_collated_dataset/sad/sad_3_1_60_vesus.wav,sad
huge_collated_dataset/sad/sad_0_1_202_vesus.wav,sad
huge_collated_dataset/neutral/neutral_5_5_245_vesus.wav,neutral
huge_collated_dataset/happy/happy_6_4_22_vesus.wav,happy
huge_collated_dataset/neutral/neutral_3_3_64_vesus.wav,neutral
huge_collated_dataset/sad/sad_3_1_100_vesus.wav,sad
huge_collated_dataset/fear/fear_0_2_21_vesus.wav,fear
huge_collated_dataset/fear/fear_tess1961.wav,fear
huge_collated_dataset/neutral/neutral_1_3_111_vesus.wav,neutral
huge_collated_dataset/fear/6d9f5155b7.wav,fear
huge_collated_dataset/angry/952f507439.wav,angry
huge_collated_dataset/neutral/neutral_8_1_22_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_9_6_155_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_5_5_251_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_1_3_155_vesus.wav,neutral
huge_collated_dataset/sad/sad_3_1_147_vesus.wav,sad
huge_collated_dataset/angry/angry_4_1_147_vesus.wav,angry
huge_collated_dataset/angry/angry_8_6_2_vesus.wav,angry
huge_collated_dataset/sad/sad_0_1_127_vesus.wav,sad
huge_collated_dataset/sad/sad_3_1_164_vesus.wav,sad
huge_collated_dataset/neutral/neutral_7_1_196_vesus.wav,neutral
huge_collated_dataset/sad/sad_1_5_189_vesus.wav,sad
huge_collated_dataset/neutral/neutral_4_0_6_vesus.wav,neutral
huge_collated_dataset/fear/76ac1e70a6.wav,fear
huge_collated_dataset/neutral/neutral_1_3_135_vesus.wav,neutral
huge_collated_dataset/sad/sad_1_5_30_vesus.wav,sad
huge_collated_dataset/fear/91ae905e11.wav,fear
huge_collated_dataset/neutral/neutral_2_3_170_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_7_1_150_vesus.wav,neutral
huge_collated_dataset/angry/angry_4_1_249_vesus.wav,angry
huge_collated_dataset/neutral/neutral_8_1_99_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_3_3_158_vesus.wav,neutral
huge_collated_dataset/happy/happy_8_4_172_vesus.wav,happy
huge_collated_dataset/neutral/neutral_6_1_4_vesus.wav,neutral
huge_collated_dataset/angry/angry_1_0_195_vesus.wav,angry
huge_collated_dataset/happy/happy_4_4_241_vesus.wav,happy
huge_collated_dataset/angry/cc7f93ddfc.wav,angry
huge_collated_dataset/fear/fear_1_1_185_vesus.wav,fear
huge_collated_dataset/fear/fear_0_2_8_vesus.wav,fear
huge_collated_dataset/happy/happy_5_2_176_vesus.wav,happy
huge_collated_dataset/sad/sad_0_1_135_vesus.wav,sad
huge_collated_dataset/angry/angry_2_0_211_vesus.wav,angry
huge_collated_dataset/angry/angry_3_4_112_vesus.wav,angry
huge_collated_dataset/neutral/neutral_4_0_124_vesus.wav,neutral
huge_collated_dataset/fear/fear_1_1_69_vesus.wav,fear
huge_collated_dataset/fear/1bbc23d3ef.wav,fear
huge_collated_dataset/happy/happy_3_0_108_vesus.wav,happy
huge_collated_dataset/fear/fear_1_1_174_vesus.wav,fear
huge_collated_dataset/sad/sad_5_4_12_vesus.wav,sad
huge_collated_dataset/happy/happy_6_4_207_vesus.wav,happy
huge_collated_dataset/happy/happy_2_2_3_vesus.wav,happy
huge_collated_dataset/neutral/neutral_6_1_42_vesus.wav,neutral
huge_collated_dataset/sad/sad_4_5_31_vesus.wav,sad
huge_collated_dataset/happy/happy_7_4_99_vesus.wav,happy
huge_collated_dataset/fear/86f08a25ec.wav,fear
huge_collated_dataset/neutral/neutral_5_5_128_vesus.wav,neutral
huge_collated_dataset/happy/happy_7_4_85_vesus.wav,happy
huge_collated_dataset/sad/sad_2_5_24_vesus.wav,sad
huge_collated_dataset/happy/happy_4_4_113_vesus.wav,happy
huge_collated_dataset/happy/6b01c697a4.wav,happy
huge_collated_dataset/angry/angry_3_4_11_vesus.wav,angry
huge_collated_dataset/sad/sad_1_5_66_vesus.wav,sad
huge_collated_dataset/fear/fear_tess132.wav,fear
huge_collated_dataset/neutral/neutral_7_1_107_vesus.wav,neutral
huge_collated_dataset/angry/angry_8_6_111_vesus.wav,angry
huge_collated_dataset/fear/a21205b953.wav,fear
huge_collated_dataset/fear/2716b16a3c.wav,fear
huge_collated_dataset/fear/fear_1_1_169_vesus.wav,fear
huge_collated_dataset/sad/sad_8_5_246_vesus.wav,sad
huge_collated_dataset/happy/happy_4_4_209_vesus.wav,happy
huge_collated_dataset/angry/angry_6_6_168_vesus.wav,angry
huge_collated_dataset/angry/angry_9_0_50_vesus.wav,angry
huge_collated_dataset/neutral/neutral_3_3_50_vesus.wav,neutral
huge_collated_dataset/happy/happy_4_4_42_vesus.wav,happy
huge_collated_dataset/happy/happy_7_4_227_vesus.wav,happy
huge_collated_dataset/neutral/neutral_4_0_36_vesus.wav,neutral
huge_collated_dataset/fear/fear_1_1_134_vesus.wav,fear
huge_collated_dataset/fear/fear_0_2_122_vesus.wav,fear
huge_collated_dataset/sad/sad_3_1_76_vesus.wav,sad
huge_collated_dataset/sad/sad_5_4_248_vesus.wav,sad
huge_collated_dataset/fear/fear_tess1952.wav,fear
huge_collated_dataset/fear/fear_0_2_244_vesus.wav,fear
huge_collated_dataset/neutral/neutral_5_5_161_vesus.wav,neutral
huge_collated_dataset/happy/happy_8_4_243_vesus.wav,happy
huge_collated_dataset/happy/happy_6_4_124_vesus.wav,happy
huge_collated_dataset/angry/31e23ecd1b.wav,angry
huge_collated_dataset/angry/9816e63bf5.wav,angry
huge_collated_dataset/sad/sad_3_1_21_vesus.wav,sad
huge_collated_dataset/neutral/neutral_6_1_50_vesus.wav,neutral
huge_collated_dataset/fear/98ddff21d6.wav,fear
huge_collated_dataset/happy/happy_0_0_79_vesus.wav,happy
huge_collated_dataset/fear/fear_3_2_175_vesus.wav,fear
huge_collated_dataset/fear/fear_ravdess1422.wav,fear
huge_collated_dataset/happy/happy_2_2_222_vesus.wav,happy
huge_collated_dataset/sad/sad_4_5_101_vesus.wav,sad
huge_collated_dataset/neutral/neutral_5_5_217_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_5_5_162_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_3_3_251_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_8_1_235_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_9_6_76_vesus.wav,neutral
huge_collated_dataset/angry/angry_2_0_3_vesus.wav,angry
huge_collated_dataset/angry/angry_1_0_144_vesus.wav,angry
huge_collated_dataset/fear/fear_4_3_49_vesus.wav,fear
huge_collated_dataset/neutral/neutral_6_1_214_vesus.wav,neutral
huge_collated_dataset/sad/sad_1_5_16_vesus.wav,sad
huge_collated_dataset/sad/sad_0_1_104_vesus.wav,sad
huge_collated_dataset/angry/angry_4_1_19_vesus.wav,angry
huge_collated_dataset/fear/fear_0_2_89_vesus.wav,fear
huge_collated_dataset/neutral/neutral_7_1_175_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_1_3_19_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_2_3_73_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_1_3_101_vesus.wav,neutral
huge_collated_dataset/sad/52c9a91e62.wav,sad
huge_collated_dataset/happy/happy_0_0_175_vesus.wav,happy
huge_collated_dataset/happy/happy_2_2_53_vesus.wav,happy
huge_collated_dataset/fear/4aae5c06c6.wav,fear
huge_collated_dataset/neutral/neutral_2_3_175_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_1_3_31_vesus.wav,neutral
huge_collated_dataset/fear/57db969562.wav,fear
huge_collated_dataset/angry/bf2583c563.wav,angry
huge_collated_dataset/angry/angry_4_1_153_vesus.wav,angry
huge_collated_dataset/sad/sad_7_5_145_vesus.wav,sad
huge_collated_dataset/sad/sad_5_4_37_vesus.wav,sad
huge_collated_dataset/happy/happy_1_2_96_vesus.wav,happy
huge_collated_dataset/fear/8df38d5263.wav,fear
huge_collated_dataset/angry/7edf37777c.wav,angry
huge_collated_dataset/sad/sad_8_5_138_vesus.wav,sad
huge_collated_dataset/happy/happy_3_0_115_vesus.wav,happy
huge_collated_dataset/sad/sad_2_5_159_vesus.wav,sad
huge_collated_dataset/neutral/neutral_9_6_120_vesus.wav,neutral
huge_collated_dataset/angry/angry_7_6_117_vesus.wav,angry
huge_collated_dataset/fear/75084125e2.wav,fear
huge_collated_dataset/angry/angry_1_0_222_vesus.wav,angry
huge_collated_dataset/neutral/neutral_1_3_189_vesus.wav,neutral
huge_collated_dataset/angry/angry_0_4_241_vesus.wav,angry
huge_collated_dataset/sad/sad_1_5_51_vesus.wav,sad
huge_collated_dataset/neutral/neutral_8_1_95_vesus.wav,neutral
huge_collated_dataset/sad/sad_2_5_118_vesus.wav,sad
huge_collated_dataset/sad/sad_3_1_216_vesus.wav,sad
huge_collated_dataset/neutral/neutral_1_3_22_vesus.wav,neutral
huge_collated_dataset/happy/happy_5_2_171_vesus.wav,happy
huge_collated_dataset/fear/fear_tess71.wav,fear
huge_collated_dataset/fear/fear_1_1_230_vesus.wav,fear
huge_collated_dataset/sad/sad_3_1_34_vesus.wav,sad
huge_collated_dataset/happy/happy_4_4_185_vesus.wav,happy
huge_collated_dataset/angry/angry_7_6_113_vesus.wav,angry
huge_collated_dataset/happy/happy_4_4_4_vesus.wav,happy
huge_collated_dataset/neutral/neutral_8_1_101_vesus.wav,neutral
huge_collated_dataset/sad/sad_0_1_159_vesus.wav,sad
huge_collated_dataset/sad/sad_5_4_239_vesus.wav,sad
huge_collated_dataset/angry/87a507cc51.wav,angry
huge_collated_dataset/neutral/neutral_8_1_78_vesus.wav,neutral
huge_collated_dataset/sad/sad_2_5_193_vesus.wav,sad
huge_collated_dataset/neutral/neutral_5_5_99_vesus.wav,neutral
huge_collated_dataset/sad/sad_7_5_27_vesus.wav,sad
huge_collated_dataset/neutral/neutral_1_3_5_vesus.wav,neutral
huge_collated_dataset/angry/angry_2_0_234_vesus.wav,angry
huge_collated_dataset/fear/258767874d.wav,fear
huge_collated_dataset/fear/f1b791d12d.wav,fear
huge_collated_dataset/happy/happy_6_4_242_vesus.wav,happy
huge_collated_dataset/neutral/neutral_5_5_44_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_8_1_139_vesus.wav,neutral
huge_collated_dataset/sad/sad_3_1_238_vesus.wav,sad
huge_collated_dataset/fear/fear_tess1815.wav,fear
huge_collated_dataset/sad/sad_0_1_251_vesus.wav,sad
huge_collated_dataset/sad/sad_1_5_246_vesus.wav,sad
huge_collated_dataset/happy/happy_2_2_69_vesus.wav,happy
huge_collated_dataset/happy/happy_6_4_162_vesus.wav,happy
huge_collated_dataset/neutral/neutral_1_3_201_vesus.wav,neutral
huge_collated_dataset/fear/fear_tess143.wav,fear
huge_collated_dataset/fear/2144c49569.wav,fear
huge_collated_dataset/happy/happy_7_4_144_vesus.wav,happy
huge_collated_dataset/sad/sad_3_1_161_vesus.wav,sad
huge_collated_dataset/sad/sad_0_1_84_vesus.wav,sad
huge_collated_dataset/neutral/neutral_8_1_16_vesus.wav,neutral
huge_collated_dataset/happy/happy_4_4_59_vesus.wav,happy
huge_collated_dataset/fear/fear_2_1_122_vesus.wav,fear
huge_collated_dataset/happy/happy_0_0_75_vesus.wav,happy
huge_collated_dataset/angry/angry_6_6_12_vesus.wav,angry
huge_collated_dataset/sad/sad_7_5_6_vesus.wav,sad
huge_collated_dataset/angry/angry_9_0_242_vesus.wav,angry
huge_collated_dataset/neutral/neutral_9_6_78_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_3_3_129_vesus.wav,neutral
huge_collated_dataset/angry/angry_1_0_206_vesus.wav,angry
huge_collated_dataset/sad/sad_3_1_107_vesus.wav,sad
huge_collated_dataset/fear/fear_0_2_224_vesus.wav,fear
huge_collated_dataset/happy/happy_1_2_14_vesus.wav,happy
huge_collated_dataset/neutral/neutral_5_5_111_vesus.wav,neutral
huge_collated_dataset/angry/angry_6_6_210_vesus.wav,angry
huge_collated_dataset/happy/dfb2535eee.wav,happy
huge_collated_dataset/neutral/neutral_4_0_218_vesus.wav,neutral
huge_collated_dataset/fear/fear_3_2_92_vesus.wav,fear
huge_collated_dataset/angry/01a9917c79.wav,angry
huge_collated_dataset/fear/f6ea9bd8da.wav,fear
huge_collated_dataset/sad/sad_3_1_144_vesus.wav,sad
huge_collated_dataset/neutral/neutral_5_5_247_vesus.wav,neutral
huge_collated_dataset/fear/a9fdd2e505.wav,fear
huge_collated_dataset/sad/sad_3_1_154_vesus.wav,sad
huge_collated_dataset/neutral/neutral_9_6_141_vesus.wav,neutral
huge_collated_dataset/happy/happy_6_4_131_vesus.wav,happy
huge_collated_dataset/neutral/neutral_2_3_22_vesus.wav,neutral
huge_collated_dataset/sad/sad_7_5_203_vesus.wav,sad
huge_collated_dataset/fear/fear_2_1_114_vesus.wav,fear
huge_collated_dataset/neutral/neutral_7_1_32_vesus.wav,neutral
huge_collated_dataset/sad/sad_6_5_102_vesus.wav,sad
huge_collated_dataset/sad/sad_1_5_205_vesus.wav,sad
huge_collated_dataset/angry/e846b422c4.wav,angry
huge_collated_dataset/happy/happy_3_0_158_vesus.wav,happy
huge_collated_dataset/sad/sad_0_1_70_vesus.wav,sad
huge_collated_dataset/neutral/neutral_3_3_236_vesus.wav,neutral
huge_collated_dataset/happy/happy_0_0_46_vesus.wav,happy
huge_collated_dataset/sad/sad_1_5_215_vesus.wav,sad
huge_collated_dataset/fear/fear_0_2_114_vesus.wav,fear
huge_collated_dataset/angry/angry_0_4_89_vesus.wav,angry
huge_collated_dataset/sad/sad_5_4_216_vesus.wav,sad
huge_collated_dataset/fear/974babb0cc.wav,fear
huge_collated_dataset/neutral/neutral_8_1_54_vesus.wav,neutral
huge_collated_dataset/angry/977ad6fcbd.wav,angry
huge_collated_dataset/fear/fear_0_2_229_vesus.wav,fear
huge_collated_dataset/angry/angry_0_4_0_vesus.wav,angry
huge_collated_dataset/neutral/neutral_2_3_224_vesus.wav,neutral
huge_collated_dataset/sad/sad_1_5_245_vesus.wav,sad
huge_collated_dataset/happy/happy_1_2_143_vesus.wav,happy
huge_collated_dataset/happy/happy_5_2_111_vesus.wav,happy
huge_collated_dataset/happy/happy_8_4_111_vesus.wav,happy
huge_collated_dataset/neutral/neutral_7_1_158_vesus.wav,neutral
huge_collated_dataset/angry/angry_9_0_93_vesus.wav,angry
huge_collated_dataset/sad/sad_3_1_202_vesus.wav,sad
huge_collated_dataset/neutral/neutral_3_3_4_vesus.wav,neutral
huge_collated_dataset/sad/sad_0_1_248_vesus.wav,sad
huge_collated_dataset/angry/e2b3b39d31.wav,angry
huge_collated_dataset/neutral/neutral_3_3_63_vesus.wav,neutral
huge_collated_dataset/angry/5d32076a95.wav,angry
huge_collated_dataset/fear/fear_tess182.wav,fear
huge_collated_dataset/neutral/neutral_6_1_143_vesus.wav,neutral
huge_collated_dataset/neutral/neutral_3_3_178_vesus.wav,neutral
huge_collated_dataset/angry/21015825c6.wav,angry
huge_collated_dataset/happy/happy_4_4_110_vesus.wav,happy
huge_collated_dataset/happy/happy_3_0_251_vesus.wav,happy
huge_collated_dataset/angry/angry_1_0_134_vesus.wav,angry
huge_collated_dataset/neutral/neutral_2_3_162_vesus.wav,neutral
huge_collated_dataset/happy/happy_5_2_10_vesus.wav,happy
huge_collated_dataset/fear/0b49078de3.wav,fear
huge_collated_dataset/sad/sad_9_4_206_vesus.wav,sad
huge_collated_dataset/angry/angry_1_0_198_vesus.wav,angry
huge_collated_dataset/angry/angry_4_1_150_vesus.wav,angry
huge_collated_dataset/fear/c3beac0ac8.wav,fear
huge_collated_dataset/happy/happy_0_0_160_vesus.wav,happy
huge_collated_dataset/happy/happy_6_4_173_vesus.wav,happy
huge_collated_dataset/sad/sad_6_5_214_vesus.wav,sad
